174.254.208.247 - yipit [24/Mar/2012:06:41:09 +0000]  "GET /v1/deals?key=s5ynGuEDzz7msDkP&division=fresno&tag=massage%2Cfacial%2Cmanicure-pedicure%2Ctanning%2Chair-salon%2Chair-removal%2Cspa%2Cteeth-whitening%2Ceye-vision%2Cmakeup%2Cdental%2Cchiropractic%2Cdermatology&limit=20&offset=20 HTTP/1.1" 200 255 "-" "Yipit/2.4 CFNetwork/485.12.30 Darwin/10.4.0" 0.131 0.131 .
173.255.213.127 - - [24/Mar/2012:06:51:24 +0000]  "GET /las-vegas/living-social/in-studio-photo-shoot-and-six-photo-sheets-with-one-enhancement-42/ HTTP/1.1" 200 40352 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.884 0.884 .
50.28.26.55 - - [24/Mar/2012:06:51:25 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=43.265397&lon=-76.348208 HTTP/1.1" 200 12118 "-" "-" 0.343 0.343 .
50.28.26.55 - - [24/Mar/2012:06:51:25 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=39.652728&lon=-95.554768 HTTP/1.1" 200 3839 "-" "-" 0.566 0.566 .
91.217.58.50 - - [24/Mar/2012:06:51:25 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.025 0.025 .
183.82.97.2 - - [24/Mar/2012:06:51:25 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.040 0.040 .
63.223.110.52 - - [24/Mar/2012:06:51:25 +0000]  "GET /san-jose/deal-find/20-for-a-20-class-pass-including-yoga-zumba-pilates-bootcamp-kickboxing-and-body-sculpting-at-kb-fitness-240-value/frame/?subid1=web HTTP/1.1" 200 2746 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.025 0.025 .
98.14.186.234 - - [24/Mar/2012:06:51:26 +0000]  "GET /?type=f HTTP/1.1" 200 4216 "http://yipit.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 0.122 0.122 .
63.223.110.52 - - [24/Mar/2012:06:51:26 +0000]  "GET /san-jose/plum-district/friday-fundraiser-15-for-a-30-batting-card-at-batter-up-a-10-off-coupon-to-cypress-sporting-goods-plus-10-of-each-sale-goes-to-gators-baseba/frame/?subid1=web HTTP/1.1" 200 2734 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.026 0.026 .
91.217.58.50 - - [24/Mar/2012:06:51:26 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.024 0.024 .
63.223.110.52 - - [24/Mar/2012:06:51:26 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=SeBRMe2x HTTP/1.1" 302 0 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.081 0.081 .
183.82.97.2 - - [24/Mar/2012:06:51:27 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.112 0.112 .
67.188.219.120 - - [24/Mar/2012:06:51:27 +0000]  "GET / HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Safari/535.19" 0.041 0.041 .
50.28.26.55 - - [24/Mar/2012:06:51:27 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=38.915011&lon=-100.261844 HTTP/1.1" 200 201 "-" "-" 0.284 0.284 .
76.94.232.169 - - [24/Mar/2012:06:51:27 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/los-angeles/categories/restaurants/" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.025 0.025 .
50.57.121.254 - - [24/Mar/2012:06:51:28 +0000]  "GET / HTTP/1.1" 200 4803 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.782.220 Safari/535.1" 0.023 0.023 .
50.16.103.212 - - [24/Mar/2012:06:51:28 +0000]  "GET /v1/deals/?key=mBeLacBTtLrBdS89&division=huntsville&limit=5000 HTTP/1.1" 200 14580 "-" "-" 0.111 0.111 .
91.217.58.50 - - [24/Mar/2012:06:51:28 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.024 0.024 .
98.14.186.234 - - [24/Mar/2012:06:51:28 +0000]  "GET /?type=f HTTP/1.1" 200 4216 "http://yipit.com/" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)" 0.122 0.122 .
63.223.110.52 - - [24/Mar/2012:06:51:28 +0000]  "GET /san-jose/deal-find/49-for-a-professional-carpet-cleaning-for-3-rooms-and-a-hallway-from-kleenteq-carpet-solutions-135-value/frame/?subid1=web HTTP/1.1" 200 2704 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.022 0.022 .
50.28.26.55 - - [24/Mar/2012:06:51:28 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=43.574704&lon=-75.964413 HTTP/1.1" 200 10234 "-" "-" 0.304 0.304 .
- - - [24/Mar/2012:06:51:29 +0000]  "-" 400 0 "-" "-" 0.000 - .
63.223.110.52 - - [24/Mar/2012:06:51:29 +0000]  "GET /san-jose/all/?ajax=true&page=2&sort=-recent HTTP/1.1" 200 6286 "http://yipit.com/san-jose/all/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.027 0.027 .
96.126.97.88 - - [24/Mar/2012:06:51:29 +0000]  "GET /v1/deals/7307582?key=4r9ZY65e5ZDX6CXe HTTP/1.1" 200 1699 "-" "-" 0.139 0.139 .
183.82.97.2 - - [24/Mar/2012:06:51:29 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.025 0.025 .
66.249.71.194 - - [24/Mar/2012:06:51:30 +0000]  "GET /nation/deal-chicken/50-off-a-one-night-stay-at-the-maplewood-hotel-in-scenic-saugatuck-1/ HTTP/1.1" 200 6398 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 6.413 6.413 .
205.186.130.170 - - [24/Mar/2012:06:51:30 +0000]  "GET /v1/deals/?key=awmAg9bT8QWp4WKe&lat=34.001426&lon=-117.815685&limit=16 HTTP/1.1" 200 25221 "-" "-" 1.350 1.350 .
183.82.97.2 - - [24/Mar/2012:06:51:31 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.026 0.026 .
180.76.5.111 - - [24/Mar/2012:06:51:31 +0000]  "GET /greenville/living-social/20-to-spend-on-food-and-drink-2067/ HTTP/1.1" 200 8492 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 0.985 0.985 .
67.188.219.120 - - [24/Mar/2012:06:51:32 +0000]  "GET /san-francisco/recommended/?ajax=true HTTP/1.1" 200 6329 "http://yipit.com/san-francisco/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.133 Safari/535.19" 1.918 1.918 .
91.217.58.50 - - [24/Mar/2012:06:51:32 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.026 0.026 .
96.126.97.88 - - [24/Mar/2012:06:51:32 +0000]  "GET /v1/deals?key=4r9ZY65e5ZDX6CXe&limit=9&lat=33.7491416&lon=-118.115454 HTTP/1.1" 200 15957 "-" "-" 1.117 1.117 .
66.249.71.194 - - [24/Mar/2012:06:51:32 +0000]  "GET /aff/click/?subid1=web&key=F38tgRdb&deal=rrP4uRZJ HTTP/1.1" 302 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0.045 0.045 .
183.82.97.2 - - [24/Mar/2012:06:51:32 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.026 0.026 .
- - - [24/Mar/2012:06:51:33 +0000]  "-" 400 0 "-" "-" 0.000 - .
24.113.180.28 - - [24/Mar/2012:06:51:33 +0000]  "GET /emailer/logo/babd14b78ba74e4896741a5823ef38c5/ HTTP/1.1" 200 4364 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 5_0_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko)" 0.112 0.112 .
173.255.213.127 - - [24/Mar/2012:06:51:33 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=9Ph3zzDN HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.044 0.044 .
50.28.26.55 - - [24/Mar/2012:06:51:34 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=38.653174&lon=-97.814392 HTTP/1.1" 200 200 "-" "-" 0.372 0.372 .
91.217.58.50 - - [24/Mar/2012:06:51:34 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.026 0.026 .
183.82.97.2 - - [24/Mar/2012:06:51:34 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.024 0.024 .
173.255.213.127 - - [24/Mar/2012:06:51:34 +0000]  "GET /las-vegas/groupon/three-same-day-go-kart-races-for-one-two-or-four-people-at-fast-lap-up-to-63-off/ HTTP/1.1" 200 43808 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.907 0.907 .
50.56.109.44 - - [24/Mar/2012:06:51:34 +0000]  "GET /v1/deals?key=4uJzuvWezEJ38Qaa&lat=40.6737069666667&lon=-74.4032718666667&limit=100 HTTP/1.1" 200 18883 "-" "-" 0.951 0.951 .
209.200.43.84 - - [24/Mar/2012:06:51:34 +0000]  "GET /v1/deals/?key=hsNvapEBSU863rZA&paid=1&radius=20&lat=39.9968&lon=-82.9882&limit=50 HTTP/1.1" 200 115 "-" "-" 0.033 0.033 .
173.255.213.127 - - [24/Mar/2012:06:51:35 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=E6WHMUDQ HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.052 0.052 .
50.16.103.212 - - [24/Mar/2012:06:51:35 +0000]  "GET /v1/deals/?key=mBeLacBTtLrBdS89&division=indianapolis&limit=5000 HTTP/1.1" 200 74321 "-" "-" 0.269 0.269 .
91.217.58.50 - - [24/Mar/2012:06:51:35 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.025 0.025 .
207.46.13.50 - - [24/Mar/2012:06:51:36 +0000]  "GET /sacramento/signpost/50-off-auto-repair-services/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0.053 0.053 .
173.255.213.127 - - [24/Mar/2012:06:51:36 +0000]  "GET /las-vegas/living-social/one-month-of-classes-open-gym-access-and-enrollment-fees/ HTTP/1.1" 200 44202 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.779 0.779 .
50.28.26.55 - - [24/Mar/2012:06:51:36 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=38.981278&lon=-100.881216 HTTP/1.1" 200 201 "-" "-" 0.351 0.351 .
207.86.141.10 - yipit [24/Mar/2012:06:51:36 +0000]  "GET /sentry/jsapi/?sort=date&level=40&logger=&op=poll HTTP/1.1" 200 2079 "http://admin.yipit.com/sentry/?sort=date&level=40&logger=" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:11.0) Gecko/20100101 Firefox/11.0" 0.056 0.056 .
173.255.213.127 - - [24/Mar/2012:06:51:37 +0000]  "GET /las-vegas/groupon/floral-arrangements-from-we-luv-flowers-up-to-62-off-two-options-available/ HTTP/1.1" 200 43485 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.708 0.708 .
205.178.85.227 - - [24/Mar/2012:06:51:37 +0000]  "GET /aff/click/?subid1=web&key=F38tgRdb&deal=WPVWP7wW HTTP/1.1" 302 0 "http://yipit.com/new-york/rokuku/10-for-20-worth-of-food-and-drinks-at-bonchon-chicken/frame/?subid1=web" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.073 0.073 .
207.46.13.160 - - [24/Mar/2012:06:51:37 +0000]  "GET /portland/google-offers/25-for-entry-for-two-to-the-2011-northwest-harvest-wine-tasting-event-at-pacific-northwest-wine-club/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0.052 0.052 .
207.46.13.160 - - [24/Mar/2012:06:51:38 +0000]  "GET /spokane/best-deals-spokane-and-beyond/8-weeks-unlimited-personal-fitness-training-and-more/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0.052 0.052 .
207.46.13.160 - - [24/Mar/2012:06:51:38 +0000]  "GET /los-angeles/tippr/66-off-photo-shoot-from-steven-haddad-photography/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0.051 0.051 .
207.46.13.160 - - [24/Mar/2012:06:51:39 +0000]  "GET /austin/deals/automotive-services/?page=6 HTTP/1.1" 200 5100 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0.760 0.760 .
50.28.26.55 - - [24/Mar/2012:06:51:39 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=38.000059&lon=-101.316082 HTTP/1.1" 200 201 "-" "-" 0.447 0.447 .
173.255.213.127 - - [24/Mar/2012:06:51:39 +0000]  "GET /las-vegas/groupon/69-for-carpet-cleaning-in-three-bedrooms-and-one-hallway-from-roadrunner-carpet-care-150-value-1/ HTTP/1.1" 200 42588 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 1.078 1.078 .
173.255.213.127 - - [24/Mar/2012:06:51:40 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=ehVqmeKr HTTP/1.1" 302 0 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.048 0.048 .
91.217.58.50 - - [24/Mar/2012:06:51:40 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/categories/home/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11" 0.030 0.030 .
207.46.13.160 - - [24/Mar/2012:06:51:40 +0000]  "GET /business/above-all-cruises/ HTTP/1.1" 200 11019 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 2.311 2.311 .
183.82.97.2 - - [24/Mar/2012:06:51:40 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.024 0.024 .
50.28.26.55 - - [24/Mar/2012:06:51:40 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=41.707586&lon=-70.229984 HTTP/1.1" 200 13504 "-" "-" 0.410 0.410 .
- - - [24/Mar/2012:06:51:41 +0000]  "-" 400 0 "-" "-" 0.000 - .
63.223.110.52 - - [24/Mar/2012:06:51:41 +0000]  "POST /account/login/ HTTP/1.1" 302 0 "http://yipit.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.076 0.076 .
207.46.199.48 - - [24/Mar/2012:06:51:41 +0000]  "GET /san-francisco/living-social/?page=8 HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 0.039 0.039 .
63.223.110.52 - - [24/Mar/2012:06:51:41 +0000]  "GET / HTTP/1.1" 302 0 "http://yipit.com/account/login/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.052 0.052 .
63.223.110.52 - - [24/Mar/2012:06:51:42 +0000]  "GET /north-jersey/ HTTP/1.1" 200 9637 "http://yipit.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.466 0.466 .
180.76.5.160 - - [24/Mar/2012:06:51:42 +0000]  "GET /source/groupon/ HTTP/1.1" 200 9815 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 2.110 2.110 .
66.249.71.194 - - [24/Mar/2012:06:51:42 +0000]  "GET /calgary/deals/eye-vision/ HTTP/1.1" 200 8779 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 3.104 3.104 .
63.223.110.52 - - [24/Mar/2012:06:51:43 +0000]  "GET /san-jose/deal-find/20-for-a-20-class-pass-including-yoga-zumba-pilates-bootcamp-kickboxing-and-body-sculpting-at-kb-fitness-240-value/frame/?subid1=web HTTP/1.1" 200 2746 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.030 0.030 .
207.86.141.10 - yipit [24/Mar/2012:06:51:43 +0000]  "GET /sentry/jsapi/?sort=date&level=40&logger=&op=poll HTTP/1.1" 200 2079 "http://admin.yipit.com/sentry/?sort=date&level=40&logger=" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:11.0) Gecko/20100101 Firefox/11.0" 0.055 0.055 .
50.28.26.55 - - [24/Mar/2012:06:51:43 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=39.274773&lon=-95.682608 HTTP/1.1" 200 3647 "-" "-" 0.313 0.313 .
63.223.110.52 - - [24/Mar/2012:06:51:43 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=w4H85rLp HTTP/1.1" 302 0 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.098 0.098 .
183.82.97.2 - - [24/Mar/2012:06:51:43 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.024 0.024 .
66.249.71.194 - - [24/Mar/2012:06:51:43 +0000]  "GET /kitchener-waterloo/deals/skin-rejuvenation/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0.035 0.035 .
50.28.26.55 - - [24/Mar/2012:06:51:43 +0000]  "GET /v1/deals/?key=P5xxUChcwZuDvA7L&radius=50&lat=37.059853&lon=-95.324448 HTTP/1.1" 200 200 "-" "-" 0.420 0.420 .
63.223.110.52 - - [24/Mar/2012:06:51:44 +0000]  "GET /san-jose/plum-district/friday-fundraiser-15-for-a-30-batting-card-at-batter-up-a-10-off-coupon-to-cypress-sporting-goods-plus-10-of-each-sale-goes-to-gators-baseba/frame/?subid1=web HTTP/1.1" 200 2734 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.028 0.028 .
66.249.71.194 - - [24/Mar/2012:06:51:44 +0000]  "GET /los-angeles/daily-candy/deals/designer-clothing/ HTTP/1.1" 301 0 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 0.045 0.045 .
183.82.97.2 - - [24/Mar/2012:06:51:44 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.026 0.026 .
208.115.111.70 - - [24/Mar/2012:06:51:45 +0000]  "GET /san-diego/ HTTP/1.1" 200 35893 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)" 0.715 0.715 .
173.255.213.127 - - [24/Mar/2012:06:51:45 +0000]  "GET /las-vegas/living-social/one-diagnostic-test-and-four-45-minute-tutoring-sessions/ HTTP/1.1" 200 43791 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 0.998 0.998 .
207.86.141.10 - yipit [24/Mar/2012:06:51:46 +0000]  "GET /sentry/jsapi/?sort=date&level=40&logger=&op=poll HTTP/1.1" 200 2079 "http://admin.yipit.com/sentry/?sort=date&level=40&logger=" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:11.0) Gecko/20100101 Firefox/11.0" 0.070 0.070 .
63.223.110.52 - - [24/Mar/2012:06:51:46 +0000]  "GET /aff/click/?subid1=web&amp;key=F38tgRdb&amp;deal=sfVumY8P HTTP/1.1" 302 0 "http://yipit.com/ajax/deal_json/34/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; InfoPath.3; .NET4.0E; .NET CLR 1.1.4322)" 0.084 0.084 .
183.82.97.2 - - [24/Mar/2012:06:51:46 +0000]  "GET /ajax/done_calculating/ HTTP/1.1" 200 55 "http://yipit.com/nation/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.79 Safari/535.11" 0.026 0.026 .
66.249.71.194 - - [24/Mar/2012:06:51:46 +0000]  "GET /denver/google-offers/29-for-a-60-minute-massage-chiropractic-exam-x-ray-299-value/ HTTP/1.1" 200 8580 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 1.167 1.167 .
173.255.213.127 - - [24/Mar/2012:06:51:46 +0000]  "GET /las-vegas/zozi/one-hour-hot-air-balloon-ride-with-champagne-1/ HTTP/1.1" 200 43796 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.1.1) Gecko/2006120418 Firefox/2.0.0.1" 1.004 1.004 .
- - - [24/Mar/2012:06:51:46 +0000]  "-" 400 0 "-" "-" 0.000 - .
